Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Id,Customer Lname,Customer State,Customer Zipcode,order date (DateOrders),Order City,Order Country,Order Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Quantity,Sales,Order Item Total,Product Name,shipping date (DateOrders),Shipping Mode,Product Weight,Weight Unit
DEBIT,6,4,61.5,163.9900055,Late delivery,1,Water Sports,Rowland Heights,EE. UU.,7777,Rogers,CA,91748,4/16/2015 3:52,Huehuetenango,Guatemala,7205,36,0.180000007,18039,199.9900055,1,199.9900055,163.9900055,Pelican Sunstream 100 Kayak,4/22/2015 3:52,Standard Class,1,kg
CASH,0,0,26.29999924,123.4899979,Shipping on time,0,Men's Footwear,Salt Lake City,EE. UU.,4349,Williams,UT,84118,4/28/2016 3:42,Philadelphia,Estados Unidos,33099,6.5,0.050000001,82743,129.9900055,1,129.9900055,123.4899979,Nike Men's CJ Elite 2 TD Football Cleat,4/28/2016 15:42,Same Day,1,kg
CASH,6,4,-41.40000153,118.2900009,Late delivery,1,Men's Footwear,College Station,EE. UU.,8074,Harris,TX,77840,09/10/2017 8:36,Pontivy,Francia,67365,11.69999981,0.090000004,168375,129.9900055,1,129.9900055,118.2900009,Nike Men's CJ Elite 2 TD Football Cleat,9/16/2017 8:36,Standard Class,1,kg
CASH,6,4,31.59000015,116.9899979,Late delivery,1,Men's Footwear,College Station,EE. UU.,8074,Harris,TX,77840,09/10/2017 8:36,Pontivy,Francia,67365,13,0.100000001,168374,129.9900055,1,129.9900055,116.9899979,Nike Men's CJ Elite 2 TD Football Cleat,9/16/2017 8:36,Standard Class,1,kg
CASH,4,4,-40.77000046,15.98999977,Shipping on time,0,Trade-In,Irwin,EE. UU.,7595,Meyer,PA,15642,1/21/2015 16:26,La Paz,Bolivia,1418,0,0,3511,15.98999977,1,15.98999977,15.98999977,Glove It Urban Brick Golf Towel,1/25/2015 16:26,Standard Class,1,kg
CASH,6,4,6.199999809,100,Late delivery,1,Women's Apparel,College Station,EE. UU.,8074,Harris,TX,77840,09/10/2017 8:36,Pontivy,Francia,67365,0,0,168373,50,2,100,100,Nike Men's Dri-FIT Victory Golf Polo,9/16/2017 8:36,Standard Class,1,kg
DEBIT,5,2,11.3199997,128.6900024,Late delivery,1,Men's Footwear,Bakersfield,EE. UU.,10720,Gibbs,CA,93304,12/07/2016 4:58,Casablanca,Marruecos,48379,1.299999952,0.01,121004,129.9900055,1,129.9900055,128.6900024,Nike Men's CJ Elite 2 TD Football Cleat,12/12/2016 4:58,Second Class,1,kg
DEBIT,4,2,40.95000076,116.9899979,Late delivery,1,Men's Footwear,Bronx,EE. UU.,2375,Smith,NY,10467,08/10/2017 2:10,Espoo,Finlandia,65223,13,0.100000001,163002,129.9900055,1,129.9900055,116.9899979,Nike Men's CJ Elite 2 TD Football Cleat,8/14/2017 2:10,Second Class,1,kg
DEBIT,2,2,147.6999969,314.25,Shipping on time,0,Children's Clothing,Fairfield,EE. UU.,13869,Vang,CA,94533,10/23/2017 10:28,Gateshead,Reino Unido,70316,42.84999847,0.119999997,173631,357.1000061,1,357.1000061,314.25,Children's heaters,10/25/2017 10:28,Second Class,1,kg
DEBIT,4,2,32.61999893,260.980011,Late delivery,1,Camping & Hiking,Bronx,EE. UU.,2375,Smith,NY,10467,08/10/2017 2:10,Espoo,Finlandia,65223,39,0.129999995,163003,299.980011,1,299.980011,260.980011,Diamondback Women's Serene Classic Comfort Bi,8/14/2017 2:10,Second Class,1,kg
DEBIT,3,2,-3.579999924,123.2900009,Late delivery,1,DVDs,Livermore,EE. UU.,15035,Schroeder,CA,94550,11/09/2017 10:58,Elx,España,71482,41.09999847,0.25,174797,164.3800049,1,164.3800049,123.2900009,DVDs ,11/12/2017 10:58,Second Class,1,kg
DEBIT,6,2,-30.29000092,129.9900055,Late delivery,1,Men's Footwear,New York,EE. UU.,3679,Carpenter,NY,10027,4/21/2017 14:45,Tegucigalpa,Honduras,57655,0,0,144235,129.9900055,1,129.9900055,129.9900055,Nike Men's CJ Elite 2 TD Football Cleat,4/27/2017 14:45,Second Class,1,kg
DEBIT,6,2,58.59999847,127.3899994,Late delivery,1,Men's Footwear,Cleveland,EE. UU.,9463,Key,OH,44120,5/29/2015 8:54,Barreirinhas,Brasil,10165,2.599999905,0.02,25405,129.9900055,1,129.9900055,127.3899994,Nike Men's CJ Elite 2 TD Football Cleat,06/04/2015 8:54,Second Class,1,kg
DEBIT,3,2,14.55000019,38.79000092,Late delivery,1,Shop By Sport,El Paso,EE. UU.,3234,Smith,TX,79907,3/16/2017 1:51,Santo Domingo,República Dominicana,55152,1.200000048,0.029999999,137920,39.99000168,1,39.99000168,38.79000092,Under Armour Girls' Toddler Spine Surge Runni,3/19/2017 1:51,Second Class,1,kg
DEBIT,6,2,143.9900055,399.980011,Late delivery,1,Fishing,Cleveland,EE. UU.,9463,Key,OH,44120,5/29/2015 8:54,Barreirinhas,Brasil,10165,0,0,25406,399.980011,1,399.980011,399.980011,Field & Stream Sportsman 16 Gun Fire Safe,06/04/2015 8:54,standard class,1,kg
DEBIT,3,2,11.47999954,41,Late delivery,1,Women's Apparel,Phoenix,EE. UU.,6532,Dixon,AZ,85022,04/01/2016 1:06,Timaru,Nueva Zelanda,31242,9,0.180000007,78089,50,1,50,41,Nike Men's Dri-FIT Victory Golf Polo,04/04/2016 1:06,Second Class,1,kg
DEBIT,3,2,33.25999832,118.7799988,Late delivery,1,Cleats,El Paso,EE. UU.,3234,Smith,TX,79907,3/16/2017 1:51,Santo Domingo,República Dominicana,55152,1.200000048,0.01,137921,59.99000168,2,119.9800034,118.7799988,Perfect Fitness Perfect Rip Deck,3/19/2017 1:51,Second Class,1,kg
DEBIT,6,2,41.90000153,116.3799973,Late delivery,1,Cleats,Cleveland,EE. UU.,9463,Key,OH,44120,5/29/2015 8:54,Barreirinhas,Brasil,10165,3.599999905,0.029999999,25404,59.99000168,2,119.9800034,116.3799973,Perfect Fitness Perfect Rip Deck,06/04/2015 8:54,Second Class,1,kg
DEBIT,3,2,46.52999878,99,Late delivery,1,Women's Apparel,Phoenix,EE. UU.,6532,Dixon,AZ,85022,04/01/2016 1:06,Timaru,Nueva Zelanda,31242,1,0.01,78087,50,2,100,99,Nike Men's Dri-FIT Victory Golf Polo,04/04/2016 1:06,Second Class,1,kg
DEBIT,6,2,57.3199997,163.7700043,Late delivery,1,Cleats,Cleveland,EE. UU.,9463,Key,OH,44120,5/29/2015 8:54,Barreirinhas,Brasil,10165,16.20000076,0.090000004,25407,59.99000168,3,179.9700012,163.7700043,Perfect Fitness Perfect Rip Deck,06/04/2015 8:54,Second Class,1,kg
DEBIT,6,2,10.63000011,85.05000305,Late delivery,1,Girls' Apparel,New York,EE. UU.,3679,Carpenter,NY,10027,4/21/2017 14:45,Tegucigalpa,Honduras,57655,4.949999809,0.059999999,144234,30,3,90,85.05000305,Nike Men's Deutschland Weltmeister Winners Bl,4/27/2017 14:45,Second Class,1,kg
DEBIT,3,2,66.93000031,145.5,Late delivery,1,Women's Apparel,Phoenix,EE. UU.,6532,Dixon,AZ,85022,04/01/2016 1:06,Timaru,Nueva Zelanda,31242,4.5,0.029999999,78088,50,3,150,145.5,Nike Men's Dri-FIT Victory Golf Polo,04/04/2016 1:06,Second Class,1,kg
DEBIT,3,2,44.81000137,99.58000183,Late delivery,1,Shop By Sport,Phoenix,EE. UU.,6532,Dixon,AZ,85022,04/01/2016 1:06,Timaru,Nueva Zelanda,31242,20.38999939,0.170000002,78090,39.99000168,3,119.9700012,99.58000183,Under Armour Girls' Toddler Spine Surge Runni,04/04/2016 1:06,Second Class,1,kg
DEBIT,4,2,69.11000061,230.3600006,Late delivery,1,Cleats,Brooklyn,EE. UU.,12426,Valdez,NY,11210,2/13/2016 7:50,Rangún,Myanmar (Birmania),27973,9.600000381,0.039999999,70006,59.99000168,4,239.9600067,230.3600006,Perfect Fitness Perfect Rip Deck,2/17/2016 7:50,Second Class,1,kg
DEBIT,4,4,23.20000076,80,Shipping on time,0,Women's Apparel,Caguas,Puerto Rico,11978,Hayes,PR,725,10/13/2016 17:49,Orán,Argelia,44648,20,0.200000003,111486,50,2,100,80,Nike Men's Dri-FIT Victory Golf Polo,10/17/2016 17:49,Standard Class,1,kg
DEBIT,4,4,27.54000092,101.9800034,Shipping on time,0,Cleats,Caguas,Puerto Rico,190,Hayes,PR,725,4/19/2017 2:30,Ilopango,El Salvador,57483,18,0.150000006,143804,59.99000168,2,119.9800034,101.9800034,Perfect Fitness Perfect Rip Deck,4/23/2017 2:30,Standard Class,1,kg
DEBIT,5,4,2.49000001,83,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,7453,Smith,PR,725,06/09/2017 5:03,Tepic,México,60984,17,0.170000002,152569,50,2,100,83,Nike Men's Dri-FIT Victory Golf Polo,6/14/2017 5:03,Standard Class,1,kg
DEBIT,5,4,-21.13999939,79.18000031,Late delivery,1,Shop By Sport,Caguas,Puerto Rico,4008,Smith,PR,725,12/04/2015 9:30,Goulburn,Australia,23114,0.800000012,0.01,57878,39.99000168,2,79.98000336,79.18000031,Under Armour Girls' Toddler Spine Surge Runni,12/09/2015 9:30,Standard Class,1,kg
DEBIT,4,4,38.24000168,101.9700012,Shipping on time,0,Shop By Sport,Caguas,Puerto Rico,190,Hayes,PR,725,4/19/2017 2:30,Ilopango,El Salvador,57483,18,0.150000006,143803,39.99000168,3,119.9700012,101.9700012,Under Armour Girls' Toddler Spine Surge Runni,4/23/2017 2:30,Standard Class,1,kg
DEBIT,4,4,-189.0800018,283.4700012,Shipping on time,0,Cardio Equipment,Caguas,Puerto Rico,8915,Grant,PR,725,06/12/2016 7:40,Seattle,Estados Unidos,36193,16.5,0.059999999,90381,99.98999786,3,299.9700012,283.4700012,Nike Men's Free 5.0+ Running Shoe,6/16/2016 7:40,Standard Class,1,kg
DEBIT,6,4,61.70999908,170,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,2300,Williamson,PR,725,7/27/2015 20:33,Colombes,Francia,14240,30,0.150000006,35620,50,4,200,170,Nike Men's Dri-FIT Victory Golf Polo,08/02/2015 20:33,Standard Class,1,kg
DEBIT,5,4,26.10000038,174,Late delivery,1,Women's Apparel,Guaynabo,Puerto Rico,8691,Hart,PR,969,04/01/2015 20:11,San Miguelito,Panamá,6224,26,0.129999995,15579,50,4,200,174,Nike Men's Dri-FIT Victory Golf Polo,04/06/2015 20:11,Standard Class,1,kg
DEBIT,6,4,6.289999962,170,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,3421,Norris,PR,725,2/14/2016 2:03,Bhilai,India,28025,30,0.150000006,70116,50,4,200,170,Nike Men's Dri-FIT Victory Golf Polo,2/20/2016 2:03,Standard Class,1,kg
DEBIT,2,4,24.36000061,174,Advance shipping,0,Women's Apparel,Caguas,Puerto Rico,6382,Morales,PR,725,1/22/2016 7:52,Canberra,Australia,26466,26,0.129999995,66253,50,4,200,174,Nike Men's Dri-FIT Victory Golf Polo,1/24/2016 7:52,Standard Class,1,kg
DEBIT,4,4,222.0500031,472.4500122,Shipping on time,0,Cardio Equipment,Caguas,Puerto Rico,190,Hayes,PR,725,4/19/2017 2:30,Ilopango,El Salvador,57483,27.5,0.059999999,143806,99.98999786,5,499.9500122,472.4500122,Nike Men's Free 5.0+ Running Shoe,4/23/2017 2:30,Standard Class,1,kg
DEBIT,5,4,124.7900009,479.9500122,Late delivery,1,Cardio Equipment,Caguas,Puerto Rico,7453,Smith,PR,725,06/09/2017 5:03,Tepic,México,60984,20,0.039999999,152570,99.98999786,5,499.9500122,479.9500122,Nike Men's Free 5.0+ Running Shoe,6/14/2017 5:03,Standard Class,1,kg
DEBIT,5,4,83.68000031,185.9499969,Late delivery,1,Shop By Sport,Caguas,Puerto Rico,7453,Smith,PR,725,06/09/2017 5:03,Tepic,México,60984,14,0.07,152571,39.99000168,5,199.9499969,185.9499969,Under Armour Girls' Toddler Spine Surge Runni,6/14/2017 5:03,Standard Class,1,kg
PAYMENT,2,2,136.7899933,359.980011,Shipping on time,0,Fishing,Caguas,Puerto Rico,2220,Smith,PR,725,3/31/2015 13:21,Managua,Nicaragua,6136,40,0.100000001,15345,399.980011,1,399.980011,359.980011,Field & Stream Sportsman 16 Gun Fire Safe,04/02/2015 13:21,Second Class,1,kg
PAYMENT,5,4,87.27999878,193.9499969,Late delivery,1,Shop By Sport,New Castle,EE. UU.,640,Smith,DE,19720,4/28/2015 9:49,Chinautla,Guatemala,8044,6,0.029999999,20091,39.99000168,5,199.9499969,193.9499969,Under Armour Girls' Toddler Spine Surge Runni,05/03/2015 9:49,Standard Class,1,kg
TRANSFER,2,1,35.27999878,97.98999786,Late delivery,1,Cardio Equipment,Clovis,EE. UU.,3512,Smith,CA,93611,10/07/2016 20:17,Likasi,República Democrática del Congo,44244,2,0.02,110469,99.98999786,1,99.98999786,97.98999786,Nike Men's Free 5.0+ Running Shoe,10/09/2016 20:17,First Class,1,kg
TRANSFER,2,1,60.54999924,179.1300049,Late delivery,1,Women's Clothing,Clearfield,EE. UU.,20702,Mays,UT,84015,1/31/2018 4:22,Rangún,Myanmar (Birmania),77149,36.68999863,0.170000002,180464,215.8200073,1,215.8200073,179.1300049,Summer dresses,02/02/2018 4:22,First Class,1,kg
TRANSFER,2,1,22.30999947,111.5699997,Late delivery,1,Shop By Sport,Clovis,EE. UU.,3512,Smith,CA,93611,10/07/2016 20:17,Likasi,República Democrática del Congo,44244,8.399999619,0.07,110470,39.99000168,3,119.9700012,111.5699997,Under Armour Girls' Toddler Spine Surge Runni,10/09/2016 20:17,First Class,1,kg
TRANSFER,0,0,154.6000061,429.4400024,Shipping on time,0,Cameras ,North Hollywood,EE. UU.,13180,Dillard,CA,91606,10/13/2017 9:05,Drancy,Francia,69627,22.60000038,0.050000001,172942,452.0400085,1,452.0400085,429.4400024,Web Camera,10/13/2017 21:05,Same Day,1,kg
TRANSFER,6,2,44.22000122,122.8399963,Late delivery,1,Men's Footwear,Gardena,EE. UU.,2906,Smith,CA,90247,8/19/2015 11:35,Bochum,Alemania,15790,7.150000095,0.059999999,39475,129.9900055,1,129.9900055,122.8399963,Nike Men's CJ Elite 2 TD Football Cleat,8/25/2015 11:35,Second Class,1,kg
TRANSFER,6,2,58.02999878,120.8899994,Late delivery,1,Men's Footwear,Gardena,EE. UU.,2906,,CA,90247,8/19/2015 11:35,Bochum,Alemania,15790,9.100000381,0.07,39472,129.9900055,1,129.9900055,120.8899994,Nike Men's CJ Elite 2 TD Football Cleat,8/25/2015 11:35,Second Class,1,kg
TRANSFER,4,2,39.29000092,120.8899994,Shipping canceled,0,Men's Footwear,Gardena,EE. UU.,2219,Chung,CA,90247,2/28/2015 17:05,León,México,4023,9.100000381,0.07,9998,129.9900055,1,129.9900055,120.8899994,Nike Men's CJ Elite 2 TD Football Cleat,03/04/2015 17:05,Second Class,1,kg
TRANSFER,4,2,56.77999878,118.2900009,Shipping canceled,0,Men's Footwear,Gardena,EE. UU.,2219,Chung,CA,90247,2/28/2015 17:05,León,México,4023,11.69999981,0.090000004,9996,129.9900055,1,129.9900055,118.2900009,Nike Men's CJ Elite 2 TD Football Cleat,03/04/2015 17:05,Second Class,1,kg
TRANSFER,6,2,-22.55999947,123.2900009,Late delivery,1,DVDs,Denver,EE. UU.,15233,Compton,CO,80219,11/12/2017 8:20,Yogyakarta,Indonesia,71680,41.09999847,0.25,174995,164.3800049,1,164.3800049,123.2900009,DVDs ,11/18/2017 8:20,Second Class,1,kg
TRANSFER,6,2,7.46999979,99.58000183,Late delivery,1,Cleats,Strongsville,EE. UU.,8720,Alvarado,OH,44136,11/27/2016 15:50,Radom,Polonia,47725,20.39999962,0.170000002,119341,59.99000168,2,119.9800034,99.58000183,Perfect Fitness Perfect Rip Deck,12/03/2016 15:50,Second Class,1,kg
TRANSFER,6,2,16.04000092,98.37999725,Late delivery,1,Cleats,Strongsville,EE. UU.,8720,Alvarado,OH,44136,11/27/2016 15:50,Radom,Polonia,47725,21.60000038,0.180000007,119340,59.99000168,2,119.9800034,98.37999725,Perfect Fitness Perfect Rip Deck,12/03/2016 15:50,Second Class,1,kg
TRANSFER,6,2,19.85000038,105.5800018,Late delivery,1,Cleats,Gardena,EE. UU.,2906,Smith,CA,90247,8/19/2015 11:35,Bochum,Alemania,15790,14.39999962,0.119999997,39471,59.99000168,2,119.9800034,105.5800018,Perfect Fitness Perfect Rip Deck,8/25/2015 11:35,Second Class,1,kg
TRANSFER,2,4,-104.9899979,149.9900055,Advance shipping,0,Water Sports,Princeton,EE. UU.,9309,Wilson,NJ,8540,1/30/2017 5:56,Potosí,Bolivia,52081,50,0.25,130126,199.9900055,1,199.9900055,149.9900055,Pelican Sunstream 100 Kayak,02/01/2017 5:56,Standard Class,1,kg
DEBIT,2,1,10.71000004,169.9900055,Late delivery,1,Water Sports,Napa,EE. UU.,106,Freeman,CA,94558,1/15/2017 1:35,Bishkek,Kirguistán,51041,30,0.150000006,127571,199.9900055,1,199.9900055,169.9900055,Pelican Sunstream 100 Kayak,1/17/2017 1:35,First Class,1,kg
DEBIT,2,1,-52.20000076,173.9900055,Late delivery,1,Water Sports,Cleveland,EE. UU.,2802,Smith,OH,44109,12/22/2016 8:37,Estambul,Turquía,49417,26,0.129999995,123525,199.9900055,1,199.9900055,173.9900055,Pelican Sunstream 100 Kayak,12/24/2016 8:37,First Class,1,kg
PAYMENT,3,4,-34.59000015,185.9900055,Advance shipping,0,Water Sports,Caguas,Puerto Rico,1619,Smith,PR,725,12/13/2016 12:40,Regina,Canada,48812,14,0.07,122075,199.9900055,1,199.9900055,185.9900055,Pelican Sunstream 100 Kayak,12/16/2016 12:40,Standard Class,1,kg
PAYMENT,3,4,18.20000076,181.9900055,Advance shipping,0,Water Sports,Caguas,Puerto Rico,1619,Smith,PR,725,12/13/2016 12:40,Regina,Canada,48812,18,0.090000004,122072,199.9900055,1,199.9900055,181.9900055,Pelican Sunstream 100 Kayak,12/16/2016 12:40,Standard Class,1,kg
DEBIT,3,4,74.69999695,165.9900055,Advance shipping,0,Water Sports,Fresno,EE. UU.,974,Smith,CA,93727,12/13/2016 7:24,Kigali,Ruanda,48797,34,0.170000002,122040,199.9900055,1,199.9900055,165.9900055,Pelican Sunstream 100 Kayak,12/16/2016 7:24,Standard Class,1,kg
DEBIT,5,2,64.01999664,193.9900055,Late delivery,1,Water Sports,Bakersfield,EE. UU.,10720,Gibbs,CA,93304,12/07/2016 4:58,Casablanca,Marruecos,48379,6,0.029999999,121003,199.9900055,1,199.9900055,193.9900055,Pelican Sunstream 100 Kayak,12/12/2016 4:58,Second Class,1,kg
TRANSFER,6,2,14.77999973,167.9900055,Late delivery,1,Water Sports,Strongsville,EE. UU.,8720,Alvarado,OH,44136,11/27/2016 15:50,Radom,Polonia,47725,32,0.159999996,119339,199.9900055,1,199.9900055,167.9900055,Pelican Sunstream 100 Kayak,12/03/2016 15:50,Second Class,1,kg
DEBIT,0,0,-260.9899902,173.9900055,Shipping on time,0,Water Sports,New Orleans,EE. UU.,2476,Smith,LA,70117,11/20/2016 8:19,Mombasa,Kenia,47224,26,0.129999995,118040,199.9900055,1,199.9900055,173.9900055,Pelican Sunstream 100 Kayak,11/20/2016 20:19,Same Day,1,kg
DEBIT,0,0,0,169.9900055,Shipping on time,0,Water Sports,New Orleans,EE. UU.,2476,Smith,LA,70117,11/20/2016 8:19,Mombasa,Kenia,47224,30,0.150000006,118038,199.9900055,1,199.9900055,169.9900055,Pelican Sunstream 100 Kayak,11/20/2016 20:19,Same Day,1,kg
CASH,2,4,73.5,149.9900055,Advance shipping,0,Water Sports,Caguas,Puerto Rico,1780,Sharp,PR,725,11/18/2016 0:57,Khomeynishahr,Irán,47066,50,0.25,117640,199.9900055,1,199.9900055,149.9900055,Pelican Sunstream 100 Kayak,11/20/2016 0:57,Standard Class,1,kg
PAYMENT,6,4,1.74000001,173.9900055,Late delivery,1,Water Sports,Simi Valley,EE. UU.,1271,Shea,CA,93065,11/17/2016 5:20,Bagdad,Irak,47010,26,0.129999995,117482,199.9900055,1,199.9900055,173.9900055,Pelican Sunstream 100 Kayak,11/23/2016 5:20,Standard Class,1,kg
DEBIT,2,1,70.5,149.9900055,Late delivery,1,Water Sports,Caguas,Puerto Rico,8849,Santos,PR,725,11/04/2016 2:02,Makurdi,Nigeria,46110,50,0.25,115278,199.9900055,1,199.9900055,149.9900055,Pelican Sunstream 100 Kayak,11/06/2016 2:02,First Class,1,kg
DEBIT,1,0,12.60000038,167.9900055,Late delivery,1,Water Sports,Caguas,Puerto Rico,10788,Prince,PR,725,11/02/2016 16:24,Ibadan,Nigeria,46014,32,0.159999996,115013,199.9900055,1,199.9900055,167.9900055,Pelican Sunstream 100 Kayak,11/03/2016 4:24,Same Day,1,kg
TRANSFER,4,4,81,179.9900055,Shipping on time,0,Water Sports,Roseburg,EE. UU.,11090,Shah,OR,97470,10/12/2016 22:33,Kinshasa,República Democrática del Congo,44593,20,0.100000001,111334,199.9900055,1,199.9900055,179.9900055,Pelican Sunstream 100 Kayak,10/16/2016 22:33,Standard Class,1,kg
PAYMENT,6,2,66.12000275,173.9900055,Late delivery,1,Water Sports,Elmhurst,EE. UU.,2189,Smith,IL,60126,10/11/2016 20:59,Pretoria,SudAfrica,44520,26,0.129999995,111156,199.9900055,1,199.9900055,173.9900055,Pelican Sunstream 100 Kayak,10/17/2016 20:59,Second Class,1,kg
DEBIT,5,4,0,191.9900055,Late delivery,1,Water Sports,Bountiful,EE. UU.,2057,Smith,UT,84010,9/25/2016 14:00,Cairo,Egipto,43404,8,0.039999999,108410,199.9900055,1,199.9900055,191.9900055,Pelican Sunstream 100 Kayak,9/30/2016 14:00,Standard Class,1,kg
TRANSFER,2,1,-140.7299957,191.9900055,Late delivery,1,Water Sports,Vacaville,EE. UU.,2754,Rich,CA,95687,9/23/2016 5:56,Randfontein,SudAfrica,43244,8,0.039999999,108027,199.9900055,1,199.9900055,191.9900055,Pelican Sunstream 100 Kayak,9/25/2016 5:56,First Class,1,kg
TRANSFER,1,0,67.90000153,193.9900055,Late delivery,1,Water Sports,Moreno Valley,EE. UU.,3402,Wilkerson,CA,92553,09/07/2016 21:23,Accra,Ghana,42192,6,0.029999999,105357,199.9900055,1,199.9900055,193.9900055,Pelican Sunstream 100 Kayak,09/08/2016 9:23,Same Day,1,kg
PAYMENT,2,1,13.05000019,173.9900055,Late delivery,1,Water Sports,Hialeah,EE. UU.,11046,Davidson,FL,33015,09/03/2016 6:19,Amasya,Turquía,41875,26,0.129999995,104530,199.9900055,1,199.9900055,173.9900055,Pelican Sunstream 100 Kayak,09/05/2016 6:19,First Class,1,kg
PAYMENT,2,1,63.75,169.9900055,Late delivery,1,Water Sports,Hialeah,EE. UU.,11046,Davidson,FL,33015,09/03/2016 6:19,Amasya,Turquía,41875,30,0.150000006,104528,199.9900055,1,199.9900055,169.9900055,Pelican Sunstream 100 Kayak,09/05/2016 6:19,First Class,1,kg
TRANSFER,2,1,55.79999924,179.9900055,Late delivery,1,Water Sports,Caguas,Puerto Rico,5624,Mata,PR,725,8/27/2016 1:57,Riyadh,Arabia Saudí,41383,20,0.100000001,103292,199.9900055,1,199.9900055,179.9900055,Pelican Sunstream 100 Kayak,8/29/2016 1:57,First Class,1,kg
DEBIT,5,2,69.75,185.9900055,Late delivery,1,Water Sports,Aurora,EE. UU.,4172,Ochoa,CO,80012,8/23/2016 8:58,Dallas,Estados Unidos,41129,14,0.07,102673,199.9900055,1,199.9900055,185.9900055,Pelican Sunstream 100 Kayak,8/28/2016 8:58,Second Class,1,kg
DEBIT,4,4,22.10000038,169.9900055,Shipping on time,0,Water Sports,Hamtramck,EE. UU.,7839,Wells,MI,48212,8/18/2016 5:59,Dallas,Estados Unidos,40778,30,0.150000006,101771,199.9900055,1,199.9900055,169.9900055,Pelican Sunstream 100 Kayak,8/22/2016 5:59,Standard Class,1,kg
DEBIT,4,4,65.51999664,167.9900055,Shipping on time,0,Water Sports,Hamtramck,EE. UU.,7839,Wells,MI,48212,8/18/2016 5:59,Dallas,Estados Unidos,40778,32,0.159999996,101769,199.9900055,1,199.9900055,167.9900055,Pelican Sunstream 100 Kayak,8/22/2016 5:59,Standard Class,1,kg
DEBIT,0,0,60.45000076,185.9900055,Shipping on time,0,Water Sports,Caguas,Puerto Rico,8645,Johnston,PR,725,04/04/2015 10:33,Chihuahua,México,6402,14,0.07,16029,199.9900055,1,199.9900055,185.9900055,Pelican Sunstream 100 Kayak,04/04/2015 22:33,Same Day,1,kg
CASH,3,4,65.09999847,185.9900055,Advance shipping,0,Water Sports,Caguas,Puerto Rico,10074,Chen,PR,725,04/03/2015 8:16,Los Mochis,México,6327,14,0.07,15835,199.9900055,1,199.9900055,185.9900055,Pelican Sunstream 100 Kayak,04/06/2015 8:16,Standard Class,1,kg
CASH,2,1,35.72000122,189.9900055,Late delivery,1,Water Sports,La Crosse,EE. UU.,9119,Smith,WI,54601,3/30/2015 16:41,Maracay,Venezuela,6077,10,0.050000001,15167,199.9900055,1,199.9900055,189.9900055,Pelican Sunstream 100 Kayak,04/01/2015 16:41,First Class,1,kg
PAYMENT,2,1,88,175.9900055,Late delivery,1,Water Sports,Peoria,EE. UU.,1232,Smith,AZ,85345,3/29/2015 11:57,Mexico City,México,5995,24,0.119999997,14928,199.9900055,1,199.9900055,175.9900055,Pelican Sunstream 100 Kayak,3/31/2015 11:57,First Class,1,kg
TRANSFER,2,2,83.51999664,173.9900055,Shipping on time,0,Water Sports,Tonawanda,EE. UU.,4458,Smith,NY,14150,3/26/2015 7:14,Guadalajara,México,5776,26,0.129999995,14379,199.9900055,1,199.9900055,173.9900055,Pelican Sunstream 100 Kayak,3/28/2015 7:14,Second Class,1,kg
DEBIT,2,4,-46.5,185.9900055,Advance shipping,0,Water Sports,Detroit,EE. UU.,7544,Smith,MI,48238,3/23/2015 5:40,Miramar,México,5566,14,0.07,13884,199.9900055,1,199.9900055,185.9900055,Pelican Sunstream 100 Kayak,3/25/2015 5:40,Standard Class,1,kg
